title,twcount,href
Türkiye kimsenin tanımadığı Libya lideriyle görüştü,3,http://nediyor.com/2014/10/22/turkiye-kimsenin-tanimadigi-libya-lideriyle-gorustu/
Bakan Yılmaz’a iki gün üst üste öğrenci protestosu,3,http://nediyor.com/2014/10/22/bakan-yilmaza-iki-gun-ust-uste-ogrenci-protestosu/
Erdoğan: “Obama’ya peşmerge teklifini ben yapmıştım”,46,http://nediyor.com/2014/10/22/erdogan-obamaya-pesmerge-teklifini-ben-yapmistim/
Türkiye üzerinden ilk etapta 200 peşmerge Kobani’ye geçecek,7,http://nediyor.com/2014/10/22/turkiye-uzerinden-ilk-etapta-200-pesmerge-kobaniye-gececek/
Üsküdar Belediye Başkanı: “Fazla tolerans azdırıyor”,17,http://nediyor.com/2014/10/22/uskudar-belediye-baskani-fazla-tolerans-azdiriyor/
Dink davası: Celalettin Cerrah hakkında soruşturma izni,4,http://nediyor.com/2014/10/22/dink-davasi-celalettin-cerrah-hakkinda-sorusturma-izni/
Koyunlarını CHP amblemi ile boyadı,6,http://nediyor.com/2014/10/22/koyunlarini-chp-amblemi-ile-boyadi/
Kuran’a ayak bastığı öne sürülen kişiye gözaltı,5,http://nediyor.com/2014/10/22/kurana-ayak-bastigi-one-surulen-kisiye-gozalti/
Kılıçdaroğlu: “YPG terör örgütü değil”,7,http://nediyor.com/2014/10/22/kilicdaroglu-ypg-teror-orgutu-degil/
8 aile Torunlar’la anlaştı; şikayetten vazgeçti,16,http://nediyor.com/2014/10/22/8-aile-torunlarla-anlasti-sikayetten-vazgecti/
Bingöl’de HÜDA-PAR üyesi öldürüldü,8,http://nediyor.com/2014/10/22/bingolde-huda-par-uyesi-olduruldu/
Uyuşturucu önlemi: “Metruk binalar yıkılacak”,5,http://nediyor.com/2014/10/22/uyusturucu-onlemi-metruk-binalar-yikilacak/
Türkiye’de Ebola’dan sonra MERS korkusu,3,http://nediyor.com/2014/10/22/turkiyede-eboladan-sonra-mers-korkusu/
13 yaşındaki çocuk gelin intihar etti,8,http://nediyor.com/2014/10/22/13-yasindaki-cocuk-gelin-intihar-etti/
Polise verilen yeni yetkiler tartışılıyor,9,http://nediyor.com/2014/10/22/polise-verilen-yeni-yetkiler-tartisiliyor/
Sabah: “Erdoğan Güvenlik Paketi’ne güvence verdi”,4,http://nediyor.com/2014/10/22/sabah-erdogan-guvenlik-paketine-guvence-verdi/
Öcalan: “Kobani olaylarından ders çıkartılmalı”,10,http://nediyor.com/2014/10/22/ocalan-kobani-olaylarindan-ders-cikartilmali/
ABD’nin attığı bazı silahlar IŞİD’in eline geçti,10,http://nediyor.com/2014/10/22/abdnin-attigi-bazi-silahlar-isidin-eline-gecti/
TRT Genel Müdürü atandı,4,http://nediyor.com/2014/10/22/trt-genel-muduru-atandi/
İdris Bal parti kuracağını açıkladı,18,http://nediyor.com/2014/10/21/idris-bal-parti-kuracagini-acikladi/
AK Partili Çelik’in oğlu evlendi; Erdoğan ve Gül nikah şahidi oldu,7,http://nediyor.com/2014/10/21/ak-partili-celikin-oglu-evlendi-erdogan-ve-gul-nikah-sahidi-oldu/
Davutoğlu: “3′üncü nükleer santral için talimat verdim”,9,http://nediyor.com/2014/10/21/davutoglu-3uncu-nukleer-santral-icin-talimat-verdim/
Cumhuriyet’in çizerine “17 Aralık”tan 9 yıl hapis istemi,4,http://nediyor.com/2014/10/21/cumhuriyetin-cizerine-17-araliktan-9-yil-hapis-istemi/
Başaran: “Mustafa Kemal adlı İmam Hatiple mesaj devri”,3,http://nediyor.com/2014/10/21/basaran-mustafa-kemal-adli-imam-hatiple-mesaj-devri/
Asansör faciasında Torunlar İnşaat’ın sahiplerine takipsizlik,16,http://nediyor.com/2014/10/21/asansor-faciasinda-torunlar-insaatin-sahiplerine-takipsizlik/
Bakan Yılmaz: “Peşmergenin geçişinden haberim var”,6,http://nediyor.com/2014/10/21/bakan-yilmaz-pesmergenin-gecisinden-haberim-var/
Zeytinlik eyleminde köylüye güvenlikten dayak ve kelepçe,22,http://nediyor.com/2014/10/21/zeytinlik-eyleminde-koyluye-guvenlikten-dayak-ve-kelepce/
Davutoğlu: “Molotof bir saldırı aracıdır”,10,http://nediyor.com/2014/10/21/davutoglu-molotof-bir-saldiri-aracidir/
İç Güvenlik Paketi hazır: Jandarma İçişleri’ne bağlanıyor,32,http://nediyor.com/2014/10/21/ic-guvenlik-paketi-hazir-jandarma-icislerine-baglaniyor/
Erdoğan’ın gündemi yine Berkin Elvan oldu,44,http://nediyor.com/2014/10/21/erdoganin-gundemi-yine-berkin-elvan-oldu/
Bahçeli: “AKP ile PKK kader ortaklığı yaptı”,5,http://nediyor.com/2014/10/21/bahceli-akp-ile-pkk-kader-ortakligi-yapti/
TRT’nin Kürtçe kanalına müdür olarak asker atandı,5,http://nediyor.com/2014/10/21/trtnin-kurtce-kanalina-mudur-olarak-asker-atandi/
Halkalı gümrüğünde 5 katlı bir depo kül oldu,7,http://nediyor.com/2014/10/21/halkali-gumrugunde-5-katli-bir-depo-kul-oldu/
İstanbul Validebağ Korusu’nda yıkım gerginliği,16,http://nediyor.com/2014/10/21/istanbul-validebag-korusunda-yikim-gerginligi/
Taksim Dayanışması davası 20 Ocak 2015′e ertelendi,9,http://nediyor.com/2014/10/21/taksim-dayanismasi-davasi-20-ocak-2015e-ertelendi/
Ankara’da “paralel yapı” iddiasıyla yeni operasyon,23,http://nediyor.com/2014/10/21/ankarada-paralel-yapi-iddiasiyla-yeni-operasyon/
ABD’nin silah yardımı ve peşmergeye geçiş izni tartışılıyor,23,http://nediyor.com/2014/10/21/abdnin-silah-yardimi-ve-pesmergeye-gecis-izni-tartisiliyor/
Gülen: “Bize paralel diyenler cennete gidemez”,8,http://nediyor.com/2014/10/21/gulen-bize-paralel-diyenler-cennete-gidemez/
Ahmet Taner Kışlalı anıldı,22,http://nediyor.com/2014/10/21/ahmet-taner-kislali-anildi/
Diyarbakır’da göstericiler ateş açtı: 1 polis yaralı,4,http://nediyor.com/2014/10/21/diyarbakirda-gostericiler-ates-acti-1-polis-yarali/
CNN Türk’te Çözüm Süreci ve Akiller toplantısı tartışıldı,5,http://nediyor.com/2014/10/20/cnn-turkte-cozum-sureci-ve-akiller-toplantisi-tartisildi/
Davutoğlu: “Taksim dünyanın en çirkin meydanı”,7,http://nediyor.com/2014/10/20/davutoglu-taksim-dunyanin-en-cirkin-meydani/
Bakanlar Kurulu’nda “İç Güvenlik Reformu” ele alındı,4,http://nediyor.com/2014/10/20/bakanlar-kurulunda-ic-guvenlik-reformu-ele-alindi/
TSK’dan peşmerge yorumu: “Konunun muhatabı değiliz”,6,http://nediyor.com/2014/10/20/tskdan-pesmerge-yorumu-konunun-muhatabi-degiliz/
Kültür Bakanlığı’ndan Fazıl Say’a ambargo,18,http://nediyor.com/2014/10/20/kultur-bakanligindan-fazil-saya-ambargo/
Vakıfbank kamulaştırılıp özelleştirilecek mi?,4,http://nediyor.com/2014/10/20/vakifbank-kamulastirilip-ozellestirilecek-mi/
Protezine haciz gelen gazi için yetkililer harekete geçti,4,http://nediyor.com/2014/10/20/protezine-haciz-gelen-gazi-icin-yetkililer-harekete-gecti/
Seyfettin Gürsel yoğun bakımda,6,http://nediyor.com/2014/10/20/seyfettin-gursel-yogun-bakimda/
Yeni Şafak yazarı: “Anadolu’yu üniversiteler bozuyor”,15,http://nediyor.com/2014/10/20/yeni-safak-yazari-anadoluyu-universiteler-bozuyor/
Kayınvalidesini ikna için İnanır’dan yardım istedi,4,http://nediyor.com/2014/10/20/kayinvalidesini-ikna-icin-inanirdan-yardim-istedi/
Peşmergenin Türkiye üzerinden Kobani’ye geçişine izin verildi,49,http://nediyor.com/2014/10/20/pesmergenin-turkiye-uzerinden-kobaniye-gecisine-izin-verildi/
CHP’den 17 Aralık protestosu: Adliyelere siyah çelenk,13,http://nediyor.com/2014/10/20/chpden-17-aralik-protestosu-adliyelere-siyah-celenk/
Hac dönüşü fenalaşan kadında MERS tespit edilmedi,3,http://nediyor.com/2014/10/20/hac-donusu-fenalasan-kadinda-mers-tespit-edilmedi/
Abdullah Cömert’in ağabeyi serbest bırakıldı,4,http://nediyor.com/2014/10/20/abdullah-comertin-agabeyi-serbest-birakildi/
Sabah’tan Cemaat’te yeni yapı iddiası: Başyüceler Şurası,3,http://nediyor.com/2014/10/20/sabahtan-cemaatte-yeni-yapi-iddiasi-basyuceler-surasi/
Ajanlıkla suçlanan yabancı gazeteci kazada öldü,11,http://nediyor.com/2014/10/20/ajanlikla-suclanan-yabanci-gazeteci-kazada-oldu/
THY’nin bilgisayar sistemi çöktü,5,http://nediyor.com/2014/10/20/thynin-bilgisayar-sistemi-coktu/
17 Aralık savcısından “rüşvet” yerine “usulsüz hediye” vurgusu,26,http://nediyor.com/2014/10/20/17-aralik-savcisindan-rusvet-yerine-usulsuz-hediye-vurgusu/
Davutoğlu: “Çekilme sembolikti; topluma deklare etmedik”,12,http://nediyor.com/2014/10/20/davutoglu-cekilme-sembolikti-topluma-deklare-etmedik/
Öcalan’a İmralı’da yeni ikametgah,9,http://nediyor.com/2014/10/20/ocalana-imralida-yeni-ikametgah/
Marmaris’te sonbahar yangını,12,http://nediyor.com/2014/10/20/marmariste-sonbahar-yangini/
Başbakan’ın Akiller ile toplantısı 10 saat sürdü,44,http://nediyor.com/2014/10/19/basbakanin-akiller-ile-toplantisi-10-saat-surdu/
Suruç’un eski belediye başkanı ve oğlu öldürüldü,3,http://nediyor.com/2014/10/19/surucun-eski-belediye-baskani-ve-oglu-olduruldu/
Ankara Baro seçiminde eski savcı Mete Yüksel’e protesto,6,http://nediyor.com/2014/10/19/ankara-baro-seciminde-eski-savci-mete-yuksele-protesto/
İstanbul Barosu Başkanı yeniden Ümit Kocasakal,14,http://nediyor.com/2014/10/19/istanbul-barosu-baskani-yeniden-umit-kocasakal/
Cumhurbaşkanı Erdoğan ile Obama görüştü,6,http://nediyor.com/2014/10/19/cumhurbaskani-erdogan-ile-obama-gorustu/
Barlas: “Sokak çağrısı yapanın sonu ya mezar ya hapis”,12,http://nediyor.com/2014/10/19/barlas-sokak-cagrisi-yapanin-sonu-ya-mezar-ya-hapis/
17 Aralık tutukluları devletten tazminat alacak,9,http://nediyor.com/2014/10/19/17-aralik-tutuklulari-devletten-tazminat-alacak/
Memurun fazla mesai ücretine 9 kuruş zam geldi,6,http://nediyor.com/2014/10/19/memurun-fazla-mesai-ucretine-9-kurus-zam-geldi/
Manisa Valiliği’nden “zeytinlik kıyımı” açıklaması,3,http://nediyor.com/2014/10/19/manisa-valiliginden-zeytinlik-kiyimi-aciklamasi/
“17 Aralık’a takipsizlik” gündemden düşmüyor,28,http://nediyor.com/2014/10/19/17-aralika-takipsizlik-gundemden-dusmuyor/
Milletvekili maaşlarına yüzde 7 zam geliyor,10,http://nediyor.com/2014/10/19/milletvekili-maaslarina-yuzde-7-zam-geliyor/
"Rektör: “Öğrenciye burs yok, makam aracına para var”",6,http://nediyor.com/2014/10/19/rektor-ogrenciye-burs-yok-makam-aracina-para-var/
Erdoğan: “Başmüzakereci sıfatı çok büyük tehlike”,10,http://nediyor.com/2014/10/19/erdogan-basmuzakereci-sifati-cok-buyuk-tehlike/
AK Partili Erdem: “Anayasa ve AYM ayak bağı oluyor”,4,http://nediyor.com/2014/10/18/ak-partili-erdem-anayasa-ve-aym-ayak-bagi-oluyor/
İktidardan Öcalan’ın şartlarına düzeltme sinyali,14,http://nediyor.com/2014/10/18/iktidardan-ocalanin-sartlarina-duzeltme-sinyali/
Diyarbakır’daki saldırı görüntüleri ortaya çıktı,6,http://nediyor.com/2014/10/18/diyarbakirdaki-saldiri-goruntuleri-ortaya-cikti/
Kimlikler aralık itibarıyla değişiyor,10,http://nediyor.com/2014/10/18/kimlikler-aralik-itibariyla-degisiyor/
Akillerde bir fire daha,4,http://nediyor.com/2014/10/18/akillerde-bir-fire-daha/
Ezeli rekabette 379′uncu randevu,41,http://nediyor.com/2014/10/18/ezeli-rekabette-379uncu-randevu/
“17 Aralık’a takipsizlik” tartışılıyor,37,http://nediyor.com/2014/10/18/17-aralika-takipsizlik-tartisiliyor/
Cem Garipoğlu’nun DNA’sı anne babası ile örtüştü,4,http://nediyor.com/2014/10/17/cem-garipoglunun-dnasi-anne-babasi-ile-ortustu/
Başbakan: “Meselemiz suçu işlenmeden durdurabilmek”,19,http://nediyor.com/2014/10/17/basbakan-meselemiz-sucu-islenmeden-durdurabilmek/
Şile’de bir sokağın adı “müstehcen” diye değiştirildi,10,http://nediyor.com/2014/10/17/silede-bir-sokagin-adi-mustehcen-diye-degistirildi/
Veda videosu ile intihar eden Pişkin toprağa verildi,9,http://nediyor.com/2014/10/17/veda-videosu-ile-intihar-eden-piskin-topraga-verildi/
“22 Temmuz” tutuklusu polisler Silivri’ye nakledildi,5,http://nediyor.com/2014/10/17/22-temmuz-tutuklusu-polisler-silivriye-nakledildi/
17 Aralık soruşturmasına takipsizlik kararı verildi,72,http://nediyor.com/2014/10/17/17-aralik-sorusturmasina-takipsizlik-karari-verildi/
Validen çöken pist yorumu: “Reklamın kötüsü olmaz”,4,http://nediyor.com/2014/10/17/validen-coken-pist-yorumu-reklamin-kotusu-olmaz/
Davutoğlu’nun danışmanı: “Kobani PR kampanyası”,11,http://nediyor.com/2014/10/17/davutoglunun-danismani-kobani-pr-kampanyasi/
İzmir’de IŞİD sempatizanları eylem yaptı,3,http://nediyor.com/2014/10/17/izmirde-isid-sempatizanlari-eylem-yapti/
THY Genel Müdürü: “Ebola göründüğü kadar kötü değil”,40,http://nediyor.com/2014/10/17/thy-genel-muduru-ebola-gorundugu-kadar-kotu-degil/
Karabulut ailesinden Perihan Mağden’e dava,7,http://nediyor.com/2014/10/17/karabulut-ailesinden-perihan-magdene-dava/
Türkiye’de Ebola’ya karşı 45 hastane hizmet verecek,5,http://nediyor.com/2014/10/17/turkiyede-ebolaya-karsi-45-hastane-hizmet-verecek/
Ergenekon hükümlüsü Arif Doğan vefat etti,7,http://nediyor.com/2014/10/17/ergenekon-hukumlusu-arif-dogan-vefat-etti/
Valilik’ten TSK’ya bayrak yalanlaması,4,http://nediyor.com/2014/10/17/valilikten-tskya-bayrak-yalanlamasi/
Sokakta sarılmanın cezası 91 TL,15,http://nediyor.com/2014/10/17/sokakta-sarilmanin-cezasi-91-tl/
Sarısülük ailesi sanık sandalyesinde,13,http://nediyor.com/2014/10/17/sarisuluk-ailesi-sanik-sandalyesinde/
Akiller yeniden toplanıyor; Oran katılmıyor,10,http://nediyor.com/2014/10/17/akiller-yeniden-toplaniyor-oran-katilmiyor/
“Makul şüphe”den ilk gözaltı,36,http://nediyor.com/2014/10/17/makul-supheden-ilk-gozalti/
Soma’da termik santral için zeytinlik kıyımı,7,http://nediyor.com/2014/10/17/somada-termik-santral-icin-zeytinlik-kiyimi/
Başbakan Davutoğlu: “Bedelli yok; atmosfere uygun değil”,11,http://nediyor.com/2014/10/17/basbakan-davutoglu-bedelli-yok-atmosfere-uygun-degil/
Yol haritası tamam; Öcalan müzakereci mi oluyor?,13,http://nediyor.com/2014/10/17/yol-haritasi-tamam-ocalan-muzakereci-mi-oluyor/
Başbakanlık Müsteşarlığı’na atama yapıldı,6,http://nediyor.com/2014/10/17/basbakanlik-mustesarligina-atama-yapildi/
CNN’de Meclis’te görüşülen “Güvenlik paketi” tartışıldı,8,http://nediyor.com/2014/10/16/cnnde-mecliste-gorusulen-guvenlik-paketi-tartisildi/
Eski bakanları soruşturan komisyon 2 ay ek süre istedi,5,http://nediyor.com/2014/10/16/eski-bakanlari-sorusturan-komisyon-2-ay-ek-sure-istedi/
Atalay: “Öcalan’ın cezaevi değişikliği söz konusu değil”,5,http://nediyor.com/2014/10/16/atalay-ocalanin-cezaevi-degisikligi-soz-konusu-degil/
Petrol fiyatındaki düşüş benzine yansıdı,4,http://nediyor.com/2014/10/16/petrol-fiyatindaki-dusus-benzine-yansidi/
Doğan Güreş son yolculuğuna uğurlandı,4,http://nediyor.com/2014/10/16/dogan-gures-son-yolculuguna-ugurlandi/
Beşir Atalay: “CHP sözcüsünün ifadeleri zevzekçe”,6,http://nediyor.com/2014/10/16/besir-atalay-chp-sozcusunun-ifadeleri-zevzekce/
Veda videosu yayınlayıp intihar etti,43,http://nediyor.com/2014/10/16/veda-videosu-yayinlayip-intihar-etti/
Taraf yazarı Perihan Mağden: “Garipoğlu’na haksızlık ettik”,21,http://nediyor.com/2014/10/16/taraf-yazari-perihan-magden-garipogluna-haksizlik-ettik/
Eleştiri içeren tweete hapis cezası mı geliyor?,25,http://nediyor.com/2014/10/16/elestiri-iceren-tweete-hapis-cezasi-mi-geliyor/
“Ebola biyolojik silahı” iddiası,9,http://nediyor.com/2014/10/16/ebola-biyolojik-silahi-iddiasi/
Yılmaz Özdil hakkında  suç duyurusu,5,http://nediyor.com/2014/10/16/yilmaz-ozdil-hakkinda-suc-duyurusu/
Akillerden Öcalan girişimi,4,http://nediyor.com/2014/10/16/akillerden-ocalan-girisimi/
Polis yetkilerini genişleten düzenleme tartışılıyor,47,http://nediyor.com/2014/10/16/polis-yetkilerini-genisleten-duzenleme-tartisiliyor/
Başbakan: “Asıl amaç çözüm sürecini bitirmekti”,5,http://nediyor.com/2014/10/16/basbakan-asil-amac-cozum-surecini-bitirmekti/
İstanbul’da ebola alarmı; hasta kadın sıtma çıktı,30,http://nediyor.com/2014/10/15/istanbulda-ebola-alarmi-hasta-kadin-sitma-cikti/
TOMA üreten firmanın hissesi değer kazandı,3,http://nediyor.com/2014/10/15/toma-ureten-firmanin-hissesi-deger-kazandi/
Kılıçdaroğlu: “AK Saray’ı eğitim için ODTÜ’ye vereceğiz”,19,http://nediyor.com/2014/10/15/kilicdaroglu-ak-sarayi-egitim-icin-odtuye-verecegiz/
Davutoğlu: “300 PYD’li Türkiye’ye gelerek teslim oldu”,4,http://nediyor.com/2014/10/15/davutoglu-300-pydli-turkiyeye-gelerek-teslim-oldu/
Başbakan: “Molotof kokteyli bomba sayılacak”,21,http://nediyor.com/2014/10/15/basbakan-molotof-kokteyli-bomba-sayilacak/
Hüseyin Üzmez toprağa verildi,13,http://nediyor.com/2014/10/15/huseyin-uzmez-topraga-verildi/
CHP’li Koç: “Faşizme çeyrek kala uygulamaları”,13,http://nediyor.com/2014/10/15/chpli-koc-fasizme-ceyrek-kala-uygulamalari/
29 Ekim resepsiyonu ilk kez Çankaya’da yapılmayacak,21,http://nediyor.com/2014/10/15/29-ekim-resepsiyonu-ilk-kez-cankayada-yapilmayacak/
Girilmesi yasak fezleke odasına 3 müfettiş mi girdi?,4,http://nediyor.com/2014/10/15/girilmesi-yasak-fezleke-odasina-3-mufettis-mi-girdi/
Cüneyt Özdemir anchormanlik yolunda,13,http://nediyor.com/2014/10/15/cuneyt-ozdemir-anchormanlik-yolunda/
Akşam: “Kobani olayları ‘paralel yapı’nın kaos planı”,7,http://nediyor.com/2014/10/15/aksam-kobani-olaylari-paralel-yapinin-kaos-plani/
4.5 yaşındaki çocuğa hastanede tecavüz girişimi,4,http://nediyor.com/2014/10/15/4-5-yasindaki-cocuga-hastanede-tecavuz-girisimi/
Arınç: “Mesele Kobani değil; dünyayı başlarına yıkarız”,7,http://nediyor.com/2014/10/15/arinc-mesele-kobani-degil-dunyayi-baslarina-yikariz/
“Garipoğlu kaçtı” iddiası: Ailesi DNA örneği verdi,5,http://nediyor.com/2014/10/15/garipoglu-kacti-iddiasi-ailesi-dna-ornegi-verdi/
Cari açık beklentinin altında geldi,7,http://nediyor.com/2014/10/15/cari-acik-beklentinin-altinda-geldi/
HDP’li Tan: “Keşke biz de Bahçeli gibi yapabilseydik”,8,http://nediyor.com/2014/10/15/hdpli-tan-keske-biz-de-bahceli-gibi-yapabilseydik/
İşsizlikte hızlı yükseliş; çift haneye yaklaştı,5,http://nediyor.com/2014/10/15/issizlikte-hizli-yukselis-cift-haneye-yaklasti/
Doğan Medya Eyüp Can ile yollarını ayırdı,4,http://nediyor.com/2014/10/15/dogan-medya-eyup-can-ile-yollarini-ayirdi/
Fuat Avni: “Bingöl saldırısı Cemaat’e yıkılacak”,9,http://nediyor.com/2014/10/15/fuat-avni-bingol-saldirisi-cemaate-yikilacak/
Adli yıl açılış törenleri kaldırılıyor,12,http://nediyor.com/2014/10/15/adli-yil-acilis-torenleri-kaldiriliyor/
DT Genel Müdürü Kurt’tan sansür istifası mı?,15,http://nediyor.com/2014/10/15/dt-genel-muduru-kurttan-sansur-istifasi-mi/
Köşk: “Bütçe artışı yüzde 97 değil yüzde 48″,4,http://nediyor.com/2014/10/15/kosk-butce-artisi-yuzde-97-degil-yuzde-48/
WSJ: “Türkiye’de servetin yüzde 78’i yüzde 10′un elinde”,4,http://nediyor.com/2014/10/15/wsj-turkiyede-servetin-yuzde-78i-yuzde-10un-elinde/
Habertürk’te Mithat Sancar’a “sansür” iddiası,9,http://nediyor.com/2014/10/15/haberturkte-mithat-sancara-sansur-iddiasi/
Selvi: “Öcalan’ın konumunu artık Türkiye tartışmalı”,23,http://nediyor.com/2014/10/14/selvi-ocalanin-konumunu-artik-turkiye-tartismali/
Kobani eylemlerinde ölen Yasin için medyaya tepki,26,http://nediyor.com/2014/10/14/kobani-eylemlerinde-olen-yasin-icin-medyaya-tepki/
Polis yetkilerini genişleten düzenlemeler Meclis’te,28,http://nediyor.com/2014/10/14/polis-yetkilerini-genisleten-duzenlemeler-mecliste/
Adana’da Kürt gazeteci silahlı saldırıda öldürüldü,27,http://nediyor.com/2014/10/14/adanada-kurt-gazeteci-silahli-saldirida-olduruldu/
Gökçek: “Kürt geçinen kökeni ateist Ermeni PKK’lılar var”,13,http://nediyor.com/2014/10/14/gokcek-kurt-gecinen-kokeni-ateist-ermeni-pkklilar-var/
CHP seçmeni iktidar olabileceklerine inanmıyor,5,http://nediyor.com/2014/10/14/chp-secmeni-iktidar-olabileceklerine-inanmiyor/
CHP liderinden Davutoğlu’na: “İşte IŞİD’e yardım belgeleri”,10,http://nediyor.com/2014/10/14/chp-liderinden-davutogluna-iste-iside-yardim-belgeleri/
Taner Akçam: “İç savaşın başındayız”,3,http://nediyor.com/2014/10/14/taner-akcam-ic-savasin-basindayiz/
Demirtaş: “Sokağa inme çağrısının arkasındayız”,6,http://nediyor.com/2014/10/14/demirtas-sokaga-inme-cagrisinin-arkasindayiz/
Hüseyin Üzmez hayatını kaybetti,28,http://nediyor.com/2014/10/14/huseyin-uzmez-hayatini-kaybetti/
Vapurdaki Kobani eylemine yolcular müdahale etti,3,http://nediyor.com/2014/10/14/vapurdaki-kobani-eylemine-yolcular-mudahale-etti/
Genelkurmay eski Başkanı Doğan Güreş vefat etti,25,http://nediyor.com/2014/10/14/genelkurmay-eski-baskani-dogan-gures-vefat-etti/
Davutoğlu: “Yakılanın yerine 10 TOMA alınacak”,46,http://nediyor.com/2014/10/14/davutoglu-yakilanin-yerine-10-toma-alinacak/
Bingöl Emniyet Müdürü’ne saldırı davasına gizlilik kararı,8,http://nediyor.com/2014/10/14/bingol-emniyet-mudurune-saldiri-davasina-gizlilik-karari/
Bahçeli’den eylemcilere: “Sıkıysa IŞİD’in karşısına çıkın”,5,http://nediyor.com/2014/10/14/bahceliden-eylemcilere-sikiysa-isidin-karsisina-cikin/
TSK jetleri Hakkari’de PKK hedeflerini bombaladı,8,http://nediyor.com/2014/10/14/tsk-jetleri-hakkaride-pkk-hedeflerini-bombaladi/
HSYK seçiminde en yüksek oyu Ergenekon şüphelisi aldı,12,http://nediyor.com/2014/10/14/hsyk-seciminde-en-yuksek-oyu-ergenekon-suphelisi-aldi/
Danıştay Galataport’un yürütmesini durdurdu,4,http://nediyor.com/2014/10/14/danistay-galataportun-yurutmesini-durdurdu/
Şükrü Kızılot beyin kanaması geçirdi,10,http://nediyor.com/2014/10/14/sukru-kizilot-beyin-kanamasi-gecirdi/
Terim: “Bu beraberlik hepsinden daha tesadüf”,44,http://nediyor.com/2014/10/14/terim-bu-beraberlik-hepsinden-daha-tesaduf/
Zaman gazetesinin yeni reklam filmi yayında,5,http://nediyor.com/2014/10/14/zaman-gazetesinin-yeni-reklam-filmi-yayinda/
"Barzani: “Türkiye silah verdi, açıklamadık”",7,http://nediyor.com/2014/10/13/barzani-turkiye-silah-verdi-aciklamadik/
Arınç: “Kapsamlı iç güvenlik reformu yapılacak”,17,http://nediyor.com/2014/10/13/arinc-kapsamli-ic-guvenlik-reformu-yapilacak/
Çözüm sürecinin yol haritası HDP’de,6,http://nediyor.com/2014/10/13/cozum-surecinin-yol-haritasi-hdpde/
Bakan Çavuşoğlu: “İncirlik’le ilgili bir karar yok”,5,http://nediyor.com/2014/10/13/bakan-cavusoglu-incirlikle-ilgili-bir-karar-yok/
Müftüden tartışma yaratan zina-tecavüz karşılaştırması,28,http://nediyor.com/2014/10/13/muftuden-tartisma-yaratan-zina-tecavuz-karsilastirmasi/
Bolu’da voleybol takımı posterine “Edep Ya Hu” tepkisi,5,http://nediyor.com/2014/10/13/boluda-voleybol-takimi-posterine-edep-ya-hu-tepkisi/
Cem Garipoğlu’nun intiharı için araştırma talebi,5,http://nediyor.com/2014/10/13/cem-garipoglunun-intihari-icin-arastirma-talebi/
Milli Gazete yazarı Nureddin Yıldız: “İnternette cinler var”,13,http://nediyor.com/2014/10/13/milli-gazete-yazari-nureddin-yildiz-internette-cinler-var/
Nur Yerlitaş caps’leri ile sosyal medya fenomeni oldu,18,http://nediyor.com/2014/10/13/nur-yerlitas-capsleri-ile-sosyal-medya-fenomeni-oldu/
Taraf: “Cemaat MGK’da ‘terör örgütü’ ilan edilecek”,11,http://nediyor.com/2014/10/13/taraf-cemaat-mgkda-teror-orgutu-ilan-edilecek/
IŞİD’den Türkiye sınırında intihar saldırısı,6,http://nediyor.com/2014/10/13/isidden-turkiye-sinirinda-intihar-saldirisi/
Kadın cinayetleri durdurulamıyor,6,http://nediyor.com/2014/10/13/kadin-cinayetleri-durdurulamiyor/
İstanbul’da Alevi evleri işaretlendi,5,http://nediyor.com/2014/10/13/istanbulda-alevi-evleri-isaretlendi/
Erdoğan’dan Gülen Cemaati’ne: “Modern Lawrence’lar”,21,http://nediyor.com/2014/10/13/erdogandan-gulen-cemaatine-modern-lawrencelar/
İstanbul Üniversitesi’nde öğrenci kavgası: 42 gözaltı,7,http://nediyor.com/2014/10/13/istanbul-universitesinde-ogrenci-kavgasi-42-gozalti/
Boğaziçili Nejat Kobani’de öldürüldü,12,http://nediyor.com/2014/10/13/bogazicili-nejat-kobanide-olduruldu/
Davutoğlu için TOBB’da boş koltuklara platform önlemi,9,http://nediyor.com/2014/10/13/davutoglu-icin-tobbda-bos-koltuklara-platform-onlemi/
Erdoğan’ı koruyan polisler kaza yaptı: 3 şehit,9,http://nediyor.com/2014/10/13/erdogani-koruyan-polisler-kaza-yapti-3-sehit/
Kocaeli’de askeri helikopter düştü: 4 şehit,19,http://nediyor.com/2014/10/12/kocaelide-askeri-helikopter-dustu-4-sehit/
Bakan Bozdağ: “Cemaat’in hegamonyasına ‘hayır’ dendi”,11,http://nediyor.com/2014/10/12/bakan-bozdag-cemaatin-hegamonyasina-hayir-dendi/
HSYK seçiminde hükümetin istediği oldu,124,http://nediyor.com/2014/10/12/hsyk-seciminde-hukumetin-istedigi-oldu/
Gaziantep’te silahlı kavga: 3 ölü,3,http://nediyor.com/2014/10/12/gaziantepte-silahli-kavga-3-olu/
HSYK seçiminde oy verme işlemi bitti,30,http://nediyor.com/2014/10/12/hsyk-seciminde-oy-verme-islemi-bitti/
Kobani eylemlerinde ölü sayısı 38′e yükseldi,7,http://nediyor.com/2014/10/12/kobani-eylemlerinde-olu-sayisi-38e-yukseldi/
